"","Parcel_Num","Property_C","Property_S","Inventory_","Zoned_As","Address1","City","Neighborho","Longitude","Latitude","Council_Di","Area_Plann","Square_Foo","Business_I","Community_","Building_N","LA_County_","LA_County1","PIN","County_Ass","County_A_1","coords.x1","coords.x2","optional"
"867",4129007910,"vacant land","New","Airports","[Q]OS-1XL","8421 RINDGE AVE","PLAYA DEL REY","Westchester - Playa del Rey",-118.4400087,33.94329802,4,"None",5835.722759,"None","Los Angeles International Airport",NA,4129007910,NA,"090B153    51","L A CITY","Single Family Residential",-118.4400087,33.94329802,TRUE
"868",7428028934,"vacant land","New","Harbor","M3-1VL","1004 N Southernland Ave","Los Angeles","wilmington",-118.2365993,33.78403817,8,"None",2560.167151,NA,"Wilmington - Harbor City",NA,7428028934,NA,"033B213   612","L A CITY","Vacant Land",-118.2365993,33.78403817,TRUE
"869",4129006905,"vacant land","New","Airports","[Q]OS-1XL","201 E BEAUMONT ST","PLAYA DEL REY","Westchester - Playa del Rey",-118.4379964,33.94334433,4,"None",6073.802555,"None","Los Angeles International Airport",NA,4129006905,NA,"090B153    50","L A CITY","Other",-118.4379964,33.94334433,TRUE
"870",4294004902,"vacant land","New","General Services","OS-1XL","NONE","LOS ANGELES","Venice",-118.4585818,33.97081756,4,"None",5842.681473,"None","Venice",NA,4294004902,NA,"100-5A147  17","L A CITY","Vacant Land",-118.4585818,33.97081756,TRUE
"871",7428028935,"vacant land","New","Harbor","M3-1VL","1006 N Southernland Ave","Los Angeles","wilmington",-118.2365587,33.78409799,8,"None",2555.186551,NA,"Wilmington - Harbor City",NA,7428028935,NA,"033B213   592","L A CITY","Vacant Land",-118.2365587,33.78409799,TRUE
"872",4129009914,"vacant land","New","Airports","[Q]OS-1XL","8516 TROUVILLE AVE","PLAYA DEL REY","Westchester - Playa del Rey",-118.4395374,33.94256837,10,"None",4961.238206,"None","Los Angeles International Airport",NA,4129009914,NA,"090B153    56","L A CITY","Single Family Residential",-118.4395374,33.94256837,TRUE
"873",4294005900,"vacant land","New","General Services","OS-1XL","45 E REEF ST","LOS ANGELES","Venice",-118.4581604,33.97027595,4,"None",5838.268599,"None","Venice",NA,4294005900,NA,"100-5A149  42","L A CITY","Vacant Land",-118.4581604,33.97027595,TRUE
"874",7428028936,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.236437,33.78427742,8,"None",2539.065101,NA,"Wilmington - Harbor City",NA,7428028936,NA,"033B213   554","L A CITY","Vacant Land",-118.236437,33.78427742,TRUE
"875",4294005901,"vacant land","New","General Services","OS-1XL","NONE","LOS ANGELES","Venice",-118.4577389,33.96973409,4,"None",5847.792202,NA,"Venice",NA,4294005901,NA,"100-5A149  72","L A CITY","Vacant Land",-118.4577389,33.96973409,TRUE
"876",4129011906,"vacant land","New","Airports","[Q]OS-1XL","8500 S TRASK AVE","PLAYA DEL REY","Westchester - Playa del Rey",-118.437175,33.94303414,4,"None",5594.007473,NA,"Los Angeles International Airport",NA,4129011906,NA,"090B153    53","L A CITY","Other",-118.437175,33.94303414,TRUE
"877",7428028937,"vacant land","New","Harbor","M3-1VL","1010 N Southernland Ave","Los Angeles","wilmington",-118.2363559,33.78439705,8,"None",2527.291801,NA,"Wilmington - Harbor City",NA,7428028937,NA,"033B213   527","L A CITY","Vacant Land",-118.2363559,33.78439705,TRUE
"878",4129009908,"vacant land","New","Airports","[Q]OS-1XL","8516 TROUVILLE AVE","PLAYA DEL REY","Westchester - Playa del Rey",-118.4393272,33.94233185,10,"None",4348.119979,"None","Los Angeles International Airport",NA,4129009908,NA,"090B153    56","L A CITY","Other",-118.4393272,33.94233185,TRUE
"879",4294006900,"vacant land","New","General Services","OS-1XL","37 E TOPSAIL ST","LOS ANGELES","Venice",-118.4573805,33.96912959,4,"None",5133.675501,"None","Venice",NA,4294006900,NA,"100-5A149 110","L A CITY","Other",-118.4573805,33.96912959,TRUE
"880",7428028938,"vacant land","New","Harbor","M3-1VL","1046 N Southernland Ave","Los Angeles","wilmington",-118.2359907,33.78493536,8,"None",2479.211901,NA,"Wilmington - Harbor City",NA,7428028938,NA,"033B213   402","L A CITY","Vacant Land",-118.2359907,33.78493536,TRUE
"881",4129011915,"vacant land","New","Airports","[Q]OS-1XL","201 E CHATEAU ST","PLAYA DEL REY","Westchester - Playa del Rey",-118.4376447,33.94269956,4,"None",6000.838086,NA,"Los Angeles International Airport",NA,4129011915,NA,"090B153    54","L A CITY","Single Family Residential",-118.4376447,33.94269956,TRUE
"882",4294006902,"vacant land","New","General Services","OS-1XL","NONE","LOS ANGELES","Venice",-118.4573169,33.96919151,4,"None",5855.61585,"None","Venice",NA,4294006902,NA,"100-5A149 106","L A CITY","Vacant Land",-118.4573169,33.96919151,TRUE
"883",7428028939,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2359501,33.78499517,8,"None",2473.218349,NA,"Wilmington - Harbor City",NA,7428028939,NA,"033B213   387","L A CITY","Vacant Land",-118.2359501,33.78499517,TRUE
"884",4129011914,"vacant land","New","Airports","[Q]OS-1XL","201 E CHATEAU ST","PLAYA DEL REY","Westchester - Playa del Rey",-118.4388741,33.94256909,4,"None",5879.786201,"None","Los Angeles International Airport",NA,4129011914,NA,"090B153    54","L A CITY","Single Family Residential",-118.4388741,33.94256909,TRUE
"885",4379004917,"vacant land","New","DWP",NA,"2645 N BASIL LN","LOS ANGELES",NA,-118.4486767,34.11938827,12,NA,19979.85365,NA,NA,NA,4379004917,NA,NA,"L A CITY DEPT OF WATER AND POWER","Other",-118.4486767,34.11938827,TRUE
"886",7428028940,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2359096,33.78505499,8,"None",2467.233001,NA,"Wilmington - Harbor City",NA,7428028940,NA,"033B213   378","L A CITY","Vacant Land",-118.2359096,33.78505499,TRUE
"887",4129009900,"vacant land","New","Airports","[Q]OS-1XL","8516 TROUVILLE AVE","PLAYA DEL REY","Westchester - Playa del Rey",-118.4397606,33.94246234,10,"None",4558.423626,NA,"Los Angeles International Airport",NA,4129009900,NA,"090B153    56","L A CITY","Other",-118.4397606,33.94246234,TRUE
"888",4379006900,"vacant land","New","DWP",NA,"NONE","LOS ANGELES",NA,-118.4492561,34.11808084,12,NA,10000.8775,"None",NA,NA,4379006900,NA,NA,"L A CITY DEPT OF WATER AND POWER","Other",-118.4492561,34.11808084,TRUE
"889",7428028941,"vacant land","New","Harbor","M3-1VL","946 N Southernland Ave","Los Angeles","wilmington",-118.236721,33.78385874,8,"None",2576.8767,NA,"Wilmington - Harbor City",NA,7428028941,NA,"033B213   641","L A CITY","Vacant Land",-118.236721,33.78385874,TRUE
"890",4129011922,"vacant land","New","Airports","[Q]OS-1XL","8517 TRASK AVE","PLAYA DEL REY","Westchester - Playa del Rey",-118.4375776,33.94257403,10,"None",6000.42877,NA,"Los Angeles International Airport",NA,4129011922,NA,"090B153    54","L A CITY","Single Family Residential",-118.4375776,33.94257403,TRUE
"891",4379006906,"vacant land","New","DWP",NA,"2626 N POINTER LN","LOS ANGELES",NA,-118.4494428,34.11853605,12,NA,17498.43927,NA,NA,NA,4379006906,NA,NA,"L A CITY DEPT OF WATER AND POWER","Vacant Land",-118.4494428,34.11853605,TRUE
"892",7428028942,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2367616,33.78379892,8,"None",2582.375951,NA,"Wilmington - Harbor City",NA,7428028942,NA,"033B213   647","L A CITY","Vacant Land",-118.2367616,33.78379892,TRUE
"893",4129011907,"vacant land","New","Airports","[Q]OS-1XL","8500 S TRASK AVE","PLAYA DEL REY","Westchester - Playa del Rey",-118.4370421,33.94278456,4,"None",5954.094816,"None","Los Angeles International Airport",NA,4129011907,NA,"090B153    53","L A CITY","Other",-118.4370421,33.94278456,TRUE
"894",4379013902,"vacant land","New","DWP","A1-1","NONE","LOS ANGELES","Bel Air - Beverly Crest",-118.4494624,34.11636916,12,"None",2511.156999,"None","Bel Air - Beverly Crest",NA,4379013902,NA,"154-5A151 563","L A CITY DEPT OF WATER AND POWER","Other",-118.4494624,34.11636916,TRUE
"895",7428028944,"vacant land","New","Harbor",NA,"UNKNOWN","Los Angeles","wilmington",-118.2361495,33.7854314,8,NA,23536.861,NA,NA,NA,7428028944,NA,NA,"L A CITY","Vacant Land",-118.2361495,33.7854314,TRUE
"896",4129009915,"vacant land","New","Airports","[Q]OS-1XL","8516 TROUVILLE AVE","PLAYA DEL REY","Westchester - Playa del Rey",-118.4392353,33.94221115,10,"None",4832.993171,"None","Los Angeles International Airport",NA,4129009915,NA,"090B153    56","L A CITY","Single Family Residential",-118.4392353,33.94221115,TRUE
"897",4379015904,"vacant land","New","DWP",NA,"NONE","LOS ANGELES",NA,-118.4494453,34.11562158,12,NA,5589.945301,"None",NA,NA,4379015904,NA,NA,"L A CITY DEPT OF WATER AND POWER","Other",-118.4494453,34.11562158,TRUE
"898",7428028945,"vacant land","New","Harbor","M3-1VL","1028 Southernland Ave","Los Angeles","wilmington",-118.2362342,33.78457649,8,"None",2511.817751,NA,"Wilmington - Harbor City",NA,7428028945,NA,"033B213   484","LA CITY","Vacant Land",-118.2362342,33.78457649,TRUE
"899",4129009906,"vacant land","New","Airports","[Q]OS-1XL","8516 TROUVILLE AVE","PLAYA DEL REY","Westchester - Playa del Rey",-118.4394583,33.9419349,4,"None",5526.989036,"None","Los Angeles International Airport",NA,4129009906,NA,"090B153    56","L A CITY","Other",-118.4394583,33.9419349,TRUE
"900",4411020900,"vacant land","New","General Services","OS-1XL","NONE","PACIFIC PALISADES","None",-118.5250604,34.0341645,4,"None",13614.98105,"None","Brentwood - Pacific Palisades",NA,4411020900,NA,"123B125   225","L A CITY","Other",-118.5250604,34.0341645,TRUE
"901",7428028946,"vacant land","New","Harbor","M3-1VL","1040 N Southernland Ave","Los Angeles","wilmington",-118.2360719,33.78481574,8,"None",2489.3368,NA,"Wilmington - Harbor City",NA,7428028946,NA,"033B213   430","LA CITY","Vacant Land",-118.2360719,33.78481574,TRUE
"902",4411020901,"vacant land","New","General Services","OS-1XL","NONE","PACIFIC PALISADES","None",-118.5248285,34.03469551,4,"None",14501.81946,"None","Brentwood - Pacific Palisades",NA,4411020901,NA,"123B125   207","L A CITY","Other",-118.5248285,34.03469551,TRUE
"903",7428028947,"vacant land","New","Harbor","M3-1VL","1080 Southernland Ave","Los Angeles","wilmington",-118.2363965,33.78433724,8,"None",2533.427599,NA,"Wilmington - Harbor City",NA,7428028947,NA,"033B213   540","L A CITY","Vacant Land",-118.2363965,33.78433724,TRUE
"904",4117024918,"vacant land","New","Airports","[Q]OS-1XL","9011 PERSHING DR","Playa Del Rey","Westchester - Playa del Rey",-118.4394542,33.95146719,4,"None",7498.918701,NA,"Los Angeles International Airport",NA,4117024918,NA,"093B153   231","L A CITY","Multi-Family Residential",-118.4394542,33.95146719,TRUE
"905",7428028951,"vacant land","New","Harbor","M3-1VL","1036 Southernland Ave","Los Angeles","Wilmington",-118.236153,33.78469611,8,"None",2500.678348,NA,"Wilmington - Harbor City",NA,7428028951,NA,"033B213   457","L A CITY","Vacant Land",-118.236153,33.78469611,TRUE
"906",4129022902,"vacant land","New","Airports","[Q]OS-1XL","9124 TRASK AVE","PLAYA DEL REY","Westchester - Playa del Rey",-118.4340096,33.93755912,4,"None",6040.739311,"None","Los Angeles International Airport",NA,4129022902,NA,"087B153    13","L A CITY","Other",-118.4340096,33.93755912,TRUE
"907",4411020902,"vacant land","New","General Services",NA,"NONE","PACIFIC PALISADES",NA,-118.5259154,34.03281443,4,NA,66204.03755,"None",NA,NA,4411020902,NA,NA,"L A CITY","Other",-118.5259154,34.03281443,TRUE
"908",7428028952,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2361936,33.7846363,8,"None",2506.0412,NA,"Wilmington - Harbor City",NA,7428028952,NA,"033B213   467","L A CITY","Vacant Land",-118.2361936,33.7846363,TRUE
"909",4129022903,"vacant land","New","Airports","[Q]OS-1XL","9322 TRASK AVE","PLAYA DEL REY","Westchester - Playa del Rey",-118.4339382,33.93743624,13,"None",6039.495236,"None","Los Angeles International Airport",NA,4129022903,NA,"087B153    13","L A CITY","Other",-118.4339382,33.93743624,TRUE
"910",4411020903,"vacant land","New","General Services","OS-1XL","NONE","PACIFIC PALISADES","None",-118.5249595,34.03443941,4,"None",12905.51985,"None","Brentwood - Pacific Palisades",NA,4411020903,NA,"123B125   216","L A CITY","Other",-118.5249595,34.03443941,TRUE
"911",7428028953,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2361124,33.78475592,8,"None",2495.83265,NA,"Wilmington - Harbor City",NA,7428028953,NA,"033B213   444","L A CITY","Vacant Land",-118.2361124,33.78475592,TRUE
"912",4129023900,"vacant land","New","Airports","[Q]OS-1XL","201 E KILLGORE ST","PLAYA DEL REY","Westchester - Playa del Rey",-118.4336135,33.93577387,4,"None",5501.071775,NA,"Los Angeles International Airport",NA,4129023900,NA,"087B153    18","L A CITY","Other",-118.4336135,33.93577387,TRUE
"913",4411020904,"vacant land","New","General Services","OS-1XL","NONE","PACIFIC PALISADES","None",-118.5257211,34.03312217,4,"None",25178.60696,"None","Brentwood - Pacific Palisades",NA,4411020904,NA,"123B125   255","L A CITY","Other",-118.5257211,34.03312217,TRUE
"914",7428028954,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2365182,33.7841578,8,"None",2549.920599,NA,"Wilmington - Harbor City",NA,7428028954,NA,"033B213   576","L A CITY","Vacant Land",-118.2365182,33.7841578,TRUE
"915",4129022915,"vacant land","New","Airports","[Q]OS-1XL","9322 TRASK AVE","PLAYA DEL REY","Westchester - Playa del Rey",-118.4329262,33.93570484,4,"None",7150.159844,"None","Los Angeles International Airport",NA,4129022915,NA,"087B153    13","L A CITY","Single Family Residential",-118.4329262,33.93570484,TRUE
"916",4411020905,"vacant land","New","General Services","OS-1XL","NONE","PACIFIC PALISADES","None",-118.5254035,34.03352886,4,"None",15810.91161,"None","Brentwood - Pacific Palisades",NA,4411020905,NA,"123B125   247","L A CITY","Other",-118.5254035,34.03352886,TRUE
"917",4129024905,"vacant land","New","Airports","[Q]OS-1XL","9300 S VISTA DEL MAR","PLAYA DEL REY","Westchester - Playa del Rey",-118.4359592,33.93509869,4,"None",23205.32766,"None","Los Angeles International Airport",NA,4129024905,NA,"087B153    20","L A CITY","Other",-118.4359592,33.93509869,TRUE
"918",7428028959,"vacant land","New","Harbor",NA,"UNKNOWN","Los Angeles","wilmington",-118.2373491,33.78281294,8,NA,2842.432748,NA,NA,NA,7428028959,NA,NA,"L A CITY","Vacant Land",-118.2373491,33.78281294,TRUE
"919",4411020906,"vacant land","New","General Services","OS-1XL","NONE","PACIFIC PALISADES","None",-118.5251962,34.03387673,4,"None",13680.97955,"None","Brentwood - Pacific Palisades",NA,4411020906,NA,"123B125   235","L A CITY","Other",-118.5251962,34.03387673,TRUE
"920",4129023916,"vacant land","New","Airports","[Q]OS-1XL","201 E KILLGORE ST","PLAYA DEL REY","Westchester - Playa del Rey",-118.4334555,33.93555052,4,"None",3920.31866,NA,"Los Angeles International Airport",NA,4129023916,NA,"087B153    18","L A CITY","Single Family Residential",-118.4334555,33.93555052,TRUE
"921",7428028961,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2373169,33.78287669,8,"None",1666.393379,NA,"Wilmington - Harbor City",NA,7428028961,NA,"033B213  1571","L A CITY","Vacant Land",-118.2373169,33.78287669,TRUE
"922",4411020907,"vacant land","New","General Services","OS-1XL","NONE","PACIFIC PALISADES","None",-118.5245993,34.03504817,4,"None",26635.83373,NA,"Brentwood - Pacific Palisades",NA,4411020907,NA,"123B129   198","L A CITY","Other",-118.5245993,34.03504817,TRUE
"923",7428028963,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2372846,33.78294045,8,"None",1806.014,NA,"Wilmington - Harbor City",NA,7428028963,NA,"033B213  1570","L A CITY","Vacant Land",-118.2372846,33.78294045,TRUE
"924",4412011900,"vacant land","New","General Services","OS-1XL","NONE","PACIFIC PALISADES","None",-118.5261422,34.04055951,4,"None",276177.1963,"None","Brentwood - Pacific Palisades",NA,4412011900,NA,"126B125   988","L A CITY","Other",-118.5261422,34.04055951,TRUE
"925",7428028966,"vacant land","New","Harbor",NA,"UNKNOWN","Los Angeles","wilmington",-118.2368022,33.78373911,8,NA,27047.98788,NA,NA,NA,7428028966,NA,NA,"L A CITY","Other",-118.2368022,33.78373911,TRUE
"926",4412026900,"vacant land","New","General Services",NA,"15243 W FRIENDS ST","PACIFIC PALISADES",NA,-118.5264816,34.03495718,4,NA,10773.5606,"None",NA,NA,4412026900,NA,NA,"L A CITY","Other",-118.5264816,34.03495718,TRUE
"927",7428028968,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2372385,33.78307594,8,"None",1766.440267,NA,"Wilmington - Harbor City",NA,7428028968,NA,"033B213   803","L A CITY","Vacant Land",-118.2372385,33.78307594,TRUE
"928",4412026901,"vacant land","New","General Services",NA,"15255 W FRIENDS ST","PACIFIC PALISADES",NA,-118.5265497,34.03548097,4,NA,21292.84494,"None",NA,NA,4412026901,NA,NA,"L A CITY","Other",-118.5265497,34.03548097,TRUE
"929",7428028970,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2372213,33.78314695,8,"None",1642.517749,NA,"Wilmington - Harbor City",NA,7428028970,NA,"033B213   783","L A CITY","Vacant Land",-118.2372213,33.78314695,TRUE
"930",7428028972,"vacant land","New","Harbor","M3-1VL","924 N Southernland Ave","Los Angeles","wilmington",-118.2372042,33.78321794,8,"None",1517.231826,NA,"Wilmington - Harbor City",NA,7428028972,NA,"033B213   769","L A CITY","Vacant Land",-118.2372042,33.78321794,TRUE
"931",4412026902,"vacant land","New","General Services",NA,"15233 W FRIENDS ST","PACIFIC PALISADES",NA,-118.5264627,34.03470277,4,NA,17045.75125,"None",NA,NA,4412026902,NA,NA,"L A CITY","Other",-118.5264627,34.03470277,TRUE
"932",7428029900,"vacant land","New","Harbor",NA,"1011 N Southernland Ave, 1014 N Leeds Ave","Los Angeles","wilmington",-118.2368639,33.7845154,8,NA,9903.48125,NA,NA,NA,7428029900,NA,NA,"L A CITY","Vacant Land",-118.2368639,33.7845154,TRUE
"933",4412026903,"vacant land","New","General Services",NA,"15247 W FRIENDS ST","PACIFIC PALISADES",NA,-118.5264948,34.03513275,4,NA,10671.2818,"None",NA,NA,4412026903,NA,NA,"L A CITY","Other",-118.5264948,34.03513275,TRUE
"934",7428029901,"vacant land","New","Harbor",NA,"UNKNOWN","Los Angeles","wilmington",-118.2365391,33.78495235,8,NA,19252.45215,NA,NA,NA,7428029901,NA,NA,"L A CITY","Vacant Land",-118.2365391,33.78495235,TRUE
"935",4412026904,"vacant land","New","General Services",NA,"15225 W FRIENDS ST","PACIFIC PALISADES",NA,-118.5264592,34.03439041,4,NA,17050.46222,"None",NA,NA,4412026904,NA,NA,"L A CITY","Other",-118.5264592,34.03439041,TRUE
"936",7428029902,"vacant land","New","Harbor",NA,"1036 N Leeds Ave","Los Angeles","wilmington",-118.2369019,33.78506369,8,NA,6004.034001,NA,NA,NA,7428029902,NA,NA,"L A CITY","Vacant Land",-118.2369019,33.78506369,TRUE
"937",4412026905,"vacant land","New","General Services","R1-1","15259 W FRIENDS ST","PACIFIC PALISADES","None",-118.5265817,34.03564325,4,"None",9280.498362,"None","Brentwood - Pacific Palisades",NA,4412026905,NA,"123B125   176","L A CITY","Other",-118.5265817,34.03564325,TRUE
"938",7428029903,"vacant land","New","Harbor","M3-1VL","1018 N Leeds Ave","Los Angeles","wilmington",-118.2368426,33.78458576,8,"None",3152.5349,NA,"Wilmington - Harbor City",NA,7428029903,NA,"033B213   495","L A CITY","Vacant Land",-118.2368426,33.78458576,TRUE
"939",4412029900,"vacant land","New","RAP","OS-1XL","15300 W PACIFIC COAST HWY","PACIFIC PALISADES","None",-118.5246903,34.03691399,4,"None",831100.9138,"None","Brentwood - Pacific Palisades",NA,4412029900,NA,"126B125    15","L A CITY","Other",-118.5246903,34.03691399,TRUE
"940",7428029904,"vacant land","New","Harbor",NA,"1048 N Southernland Ave","Los Angeles","wilmington",-118.2364966,33.78509303,8,NA,5925.4128,NA,NA,NA,7428029904,NA,NA,"L A CITY","Vacant Land",-118.2364966,33.78509303,TRUE
"941",4412029901,"vacant land","New","RAP","OS-1XL","980 N HANLEY AVE","PACIFIC PALISADES","None",-118.5259463,34.03471717,4,"None",29835.78715,"None","Brentwood - Pacific Palisades",NA,4412029901,NA,"123B125   203","L A CITY","Other",-118.5259463,34.03471717,TRUE
"942",7428029907,"vacant land","New","Harbor","M3-1VL","1030 Leeds AVE","Los Angeles","wilmington",-118.2368879,33.78492671,8,"None",3001.664699,NA,"Wilmington - Harbor City",NA,7428029907,NA,"033B213   414","L A CITY","Vacant Land",-118.2368879,33.78492671,TRUE
"943",4412029902,"vacant land","New","RAP",NA,"1600 E MARTIN LUTHER KING, JR BLVD","PACIFIC PALISADES","None",-118.5259367,34.03438361,4,NA,30271.52861,NA,NA,NA,4412029902,NA,NA,"L A CITY","Other",-118.5259367,34.03438361,TRUE
"944",7428029908,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2378068,33.78422097,8,"None",3605.2163,NA,"Wilmington - Harbor City",NA,7428029908,NA,"033B213   574","L A CITY","Vacant Land",-118.2378068,33.78422097,TRUE
"945",4412029903,"vacant land","New","RAP","OS-1XL","NONE","PACIFIC PALISADES","None",-118.5261746,34.03342886,4,"None",104613.677,NA,"Brentwood - Pacific Palisades",NA,4412029903,NA,"123B125   239","L A CITY","Other",-118.5261746,34.03342886,TRUE
"946",7428029909,"vacant land","New","Harbor","M3-1VL","1008 N Goodrich Ave","Los Angeles","wilmington",-118.2378152,33.78430317,8,"None",3603.408999,NA,"Wilmington - Harbor City",NA,7428029909,NA,"033B213   557","L A CITY","Vacant Land",-118.2378152,33.78430317,TRUE
"947",4412030900,"vacant land","New","RAP",NA,"NONE","PACIFIC PALISADES","None",-118.5317676,34.03567661,4,NA,975256.5535,NA,NA,NA,4412030900,NA,NA,"L A CITY","Other",-118.5317676,34.03567661,TRUE
"948",6150015901,"vacant land","Owned","HACLA",NA,"UNKNOWN","LOS ANGELES","WATTS",-118.2330486,33.9287981,8,"SOUTH LOS ANGELES",14986.5315,"NONE","SOUTHEAST LOS ANGELES","VACANT LAND",6150015901,NA,NA,"L A CITY HOUSING AUTHORITY",NA,-118.2330486,33.9287981,TRUE
"949",7428029910,"vacant land","New","Harbor",NA,"1040 N Goodrich","Los Angeles","wilmington",-118.2378858,33.78499465,8,NA,5980.184099,NA,NA,NA,7428029910,NA,NA,"L A CITY","Commercial / Industrial",-118.2378858,33.78499465,TRUE
"950",4412030906,"vacant land","New","RAP",NA,"7030 N DE SOTO AVE","PACIFIC PALISADES","None",-118.5293348,34.03326279,4,NA,88996.98606,NA,NA,NA,4412030906,NA,NA,"L A CITY","Vacant Land",-118.5293348,34.03326279,TRUE
"951",7428029917,"vacant land","Owned","Harbor","M3-1VL","1002 N Goodrich Ave","Los Angeles","wilmington",-118.23779,33.78405658,8,"None",3604.2433,NA,"Wilmington - Harbor City",NA,7428029917,NA,"033B213   622","L A CITY","Vacant Land",-118.23779,33.78405658,TRUE
"952",4416007902,"vacant land","New","General Services","RE15-1-H","500 N LUCERO PL","PACIFIC PALISADES","None",-118.553922,34.04556537,4,"None",18977.39595,"None","Brentwood - Pacific Palisades",NA,4416007902,NA,"129B117   160","LOS ANGELES CITY","Vacant Land",-118.553922,34.04556537,TRUE
"953",6150017901,"vacant land","Owned","HACLA",NA,"UNKNOWN","LOS ANGELES","Watts",-118.2308449,33.92878515,8,"South Los Angeles",17092.2031,"NONE","Southeast Los Angeles","VACANT LAND",6150017901,NA,NA,"L A CITY HOUSING AUTHORITY","Vacant Land",-118.2308449,33.92878515,TRUE
"954",7428029918,"vacant land","Owned","Harbor","M3-1VL","1004 N Goodrich Ave","Los Angeles","wilmington",-118.2377984,33.78413878,8,"None",3605.2411,NA,"Wilmington - Harbor City",NA,7428029918,NA,"033B213   594","LA CITY","Vacant Land",-118.2377984,33.78413878,TRUE
"955",4416007904,"vacant land","New","General Services","RE15-1-H","418 N PASEO MIRAMAR","PACIFIC PALISADES","None",-118.5547113,34.04560482,4,"None",14016.75493,NA,"Brentwood - Pacific Palisades",NA,4416007904,NA,"129B117   158","LOS ANGELES CITY","Vacant Land",-118.5547113,34.04560482,TRUE
"956",6150017902,"vacant land","Owned","HACLA",NA,"UNKNOWN","LOS ANGELES","WATTS",-118.2307978,33.92883838,8,"South Los Angeles",1218.667451,"NONE","Southeast Los Angeles","VACANT LAND",6150017902,NA,NA,"L A CITY HOUSING AUTHORITY","Vacant Land",-118.2307978,33.92883838,TRUE
"957",7428029919,"vacant land","New","Harbor","M3-1VL","1028 N Goodrich Ave","Los Angeles","wilmington",-118.2378509,33.78465248,8,"None",3003.65735,NA,"Wilmington - Harbor City",NA,7428029919,NA,"033B213   477","LA CITY","Vacant Land",-118.2378509,33.78465248,TRUE
"958",4416015911,"vacant land","New","General Services","R1-1","17920 W PORTO MARINA WAY","PACIFIC PALISADES","None",-118.5655395,34.04174715,4,"None",5601.922149,NA,"Brentwood - Pacific Palisades",NA,4416015911,NA,"126B113   118","L A CITY","Vacant Land",-118.5655395,34.04174715,TRUE
"959",7428029920,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2378579,33.78472097,8,"None",3003.2226,NA,"Wilmington - Harbor City",NA,7428029920,NA,"033B213   462","LA CITY","Vacant Land",-118.2378579,33.78472097,TRUE
"960",4419015908,"vacant land","New","DWP",NA,"16931 W MARQUEZ AVE","PACIFIC PALISADES",NA,-118.5495563,34.0444797,4,NA,81904.91354,"None",NA,NA,4419015908,NA,NA,"L A CITY","Other",-118.5495563,34.0444797,TRUE
"961",4122023917,"vacant land","Owned","Airports","LAX","6498 W WESTCHESTER PKWY","LOS ANGELES","Westchester - Playa del Rey",-118.4029028,33.95395088,4,NA,1122749.495,"None","Los Angeles International Airport",NA,4122023917,NA,"093B165    23","L A CITY","Single Family Residential",-118.4029028,33.95395088,TRUE
"962",7428029921,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","wilmington",-118.2378649,33.78478947,8,"None",3002.460901,NA,"Wilmington - Harbor City",NA,7428029921,NA,"033B213   449","LA CITY","Vacant Land",-118.2378649,33.78478947,TRUE
"963",4493017900,"vacant land","New","DWP","PF-1XL","NONE","LOS ANGELES","None",-118.4948556,34.08142094,4,"None",3566.855451,"None","Brentwood - Pacific Palisades",NA,4493017900,NA,"141B137   103","L A CITY","Other",-118.4948556,34.08142094,TRUE
"964",4493017901,"vacant land","New","DWP","RE15-1-H","NONE","LOS ANGELES","None",-118.4943642,34.08009102,4,"None",4426.998096,"None","Brentwood - Pacific Palisades",NA,4493017901,NA,"141B137   144","L A CITY","Other",-118.4943642,34.08009102,TRUE
"965",7428029922,"vacant land","New","Harbor","M3-1VL","UNKNOWN","Los Angeles","Wilmington",-118.2378229,33.78437851,8,"None",3004.080552,NA,"Wilmington - Harbor City",NA,7428029922,NA,"033B213   541","L A CITY","Vacant Land",-118.2378229,33.78437851,TRUE
"966",7428029923,"vacant land","Owned","Harbor","M3-1VL","1012 Goodrich Ave","Los Angeles","Wilmington",-118.2378299,33.784447,8,"None",3003.318749,NA,"Wilmington - Harbor City",NA,7428029923,NA,"033B213   528","L A CITY","Vacant Land",-118.2378299,33.784447,TRUE
